token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
943-2	SPK7002	undefined	943	671	кететін	кететін	linguistic	_	_	_
943-3	SPK7002	undefined	943	671	шығарсың	шығарсың	linguistic	_	_	End=952.149
944-0	SPK7002	undefined	944	672	бесформенный	бесформенный	linguistic	_	_	Begin=952.149
944-1	SPK7002	undefined	944	672	болып	болып	linguistic	_	_	End=953.125
945-0	SPK7002	undefined	945	673	именно	именно	linguistic	_	_	Begin=953.125
945-1	SPK7002	undefined	945	673	осындайларға	осындайларға	linguistic	_	_	End=954.106
946-0	SPK7002	undefined	946	673	осы	осы	linguistic	_	_	Begin=954.106
946-1	SPK7002	undefined	946	673	керек	керек	linguistic	_	_	_
946-2	SPK7002	undefined	946	673	шығар	шығар	linguistic	_	_	End=954.89
947-0	SPK7002	undefined	947	674	ал	ал	linguistic	_	_	Begin=955.654
947-1	SPK7002	undefined	947	674	мынандай	мынандай	linguistic	_	_	End=956.178
948-0	SPK7002	undefined	948	674	асты	асты	linguistic	_	_	Begin=956.178
948-1	SPK7002	undefined	948	674	кең	кең	linguistic	_	_	_
948-2	SPK7002	undefined	948	674	келгендерге	келгендерге	linguistic	_	_	End=957.361
949-0	SPK7002	undefined	949	675	үсті	үсті	linguistic	_	_	Begin=957.361
949-1	SPK7002	undefined	949	675	мынандай	мынандай	linguistic	_	_	End=958.053
950-0	SPK7002	undefined	950	675	ана	ана	linguistic	_	_	Begin=958.053
950-1	SPK7002	undefined	950	675	жаңағы	жаңағы	linguistic	_	_	End=958.678
951-0	SPK7002	undefined	951	_	(H)	(H)	inhale	_	_	Begin=958.755|End=959.183
952-0	SPK7002	undefined	952	676	м	м	disfluency	_	_	Begin=959.183|End=959.597
953-0	SPK7002	undefined	953	677	футболка	футболка	linguistic	_	_	Begin=959.597
953-1	SPK7002	undefined	953	677	сияқты	сияқты	linguistic	_	_	End=960.183
954-0	SPK7002	undefined	954	677	сондай	сондай	linguistic	_	_	Begin=960.183
954-1	SPK7002	undefined	954	677	керек	керек	linguistic	_	_	_
954-2	SPK7002	undefined	954	677	шығар	шығар	linguistic	_	_	End=961.053
955-0	SPK7002	undefined	955	678	деп	деп	linguistic	_	_	Begin=961.053
955-1	SPK7002	undefined	955	678	ойлаймын	ойлаймын	linguistic	_	_	End=961.738
956-0	SPK7001	undefined	956	679	ыхым	ыхым	linguistic	_	_	Begin=962.258|End=962.868
957-0	SPK7002	undefined	957	680	потому	потому	linguistic	_	_	Begin=963.128
957-1	SPK7002	undefined	957	680	что	что	linguistic	_	_	_
957-2	SPK7002	undefined	957	680	бір	бір	linguistic	_	_	_
957-3	SPK7002	undefined	957	680	жағы	жағы	linguistic	_	_	_
957-4	SPK7002	undefined	957	680	кең	кең	linguistic	_	_	_
957-5	SPK7002	undefined	957	680	болса	болса	linguistic	_	_	End=964.548
958-0	SPK7002	undefined	958	681	екінші	екінші	linguistic	_	_	Begin=964.548
958-1	SPK7002	undefined	958	681	жағын	жағын	linguistic	_	_	_
958-2	SPK7002	undefined	958	681	уравновешивать	уравновешивать	linguistic	_	_	_
958-3	SPK7002	undefined	958	681	ету	ету	linguistic	_	_	_
958-4	SPK7002	undefined	958	681	үшін	үшін	linguistic	_	_	End=966.408
959-0	SPK7002	undefined	959	682	кішкене	кішкене	linguistic	_	_	Begin=966.408
959-1	SPK7002	undefined	959	682	ы:	ы	linguistic	_	Prolongation=0	End=967.298
960-0	SPK7002	undefined	960	683	нелеу	нелеу	linguistic	_	_	Begin=967.298|End=968.508
961-0	SPK7002	undefined	961	684	компактныйлау	компактныйлау	linguistic	_	_	Begin=968.508
961-1	SPK7002	undefined	961	684	болып	болып	linguistic	_	_	_
961-2	SPK7002	undefined	961	684	алу	алу	linguistic	_	_	_
961-3	SPK7002	undefined	961	684	керек	керек	linguistic	_	_	_
961-4	SPK7002	undefined	961	684	сияқты	сияқты	linguistic	_	_	End=970.468
962-0	SPK7002	undefined	962	685	аштым	аштым	linguistic	_	_	Begin=972.708
962-1	SPK7002	undefined	962	685	ба	ба	linguistic	_	_	_
962-2	SPK7002	undefined	962	685	мен	мен	linguistic	_	_	_
962-3	SPK7002	undefined	962	685	мынаны	мынаны	linguistic	_	_	End=973.488
963-0	SPK7002	undefined	963	686	көрейік	көрейік	linguistic	_	_	Begin=973.488|End=974.018
964-0	SPK7002	undefined	964	687	көйлек	көйлек	linguistic	_	_	Begin=974.018
964-1	SPK7002	undefined	964	687	ашылып	ашылып	linguistic	_	_	_
964-2	SPK7002	undefined	964	687	тұр	тұр	linguistic	_	_	_
964-3	SPK7002	undefined	964	687	ғой	ғой	linguistic	_	_	End=974.888
965-0	SPK7002	undefined	965	687	мынау	мынау	linguistic	_	_	Begin=974.888|End=975.248
966-0	SPK7002	undefined	966	688	қарайық	қарайық	linguistic	_	_	Begin=976.618
966-1	SPK7002	undefined	966	688	онда	онда	linguistic	_	_	End=977.218
967-0	SPK7002	undefined	967	688	осыны	осыны	linguistic	_	_	Begin=977.218|End=977.798
968-0	SPK7002	undefined	968	689	негізі	негізі	linguistic	_	_	Begin=978.208
968-1	SPK7002	undefined	968	689	маған	маған	linguistic	_	_	_
968-2	SPK7002	undefined	968	689	алдында	алдында	linguistic	_	_	_
968-3	SPK7002	undefined	968	689	да	да	linguistic	_	_	End=979.448
969-0	SPK7002	undefined	969	689	осы	осы	linguistic	_	_	Begin=979.448
969-1	SPK7002	undefined	969	689	ұнап	ұнап	linguistic	_	_	_
969-2	SPK7002	undefined	969	689	еді	еді	linguistic	_	_	End=980.188
970-0	SPK7001	undefined	970	690	м:	м	linguistic	_	Prolongation=0	Begin=980.398|End=981.188
971-0	SPK7002	undefined	971	691	бірақ	бірақ	linguistic	_	_	Begin=982.698
971-1	SPK7002	undefined	971	691	анау	анау	linguistic	_	_	_
971-2	SPK7002	undefined	971	691	да	да	linguistic	_	_	End=983.438
972-0	SPK7002	undefined	972	691	енді	енді	linguistic	_	_	Begin=983.438
972-1	SPK7002	undefined	972	691	кішкене	кішкене	linguistic	_	_	_
972-2	SPK7002	undefined	972	691	не	не	linguistic	_	_	End=984.378
973-0	SPK7001	undefined	973	692	күшті	күшті	linguistic	_	_	Begin=984.388|End=984.978
974-0	SPK7001	undefined	974	693	бұл	бұл	linguistic	_	_	Begin=984.978
974-1	SPK7001	undefined	974	693	да	да	linguistic	_	_	End=985.678
975-0	SPK7002	undefined	975	694	классикаға	классикаға	linguistic	_	_	Begin=985.708
975-1	SPK7002	undefined	975	694	жақындау	жақындау	linguistic	_	_	_
975-2	SPK7002	undefined	975	694	да	да	linguistic	_	_	End=986.778
976-0	SPK7002	undefined	976	694	кішкене	кішкене	linguistic	_	_	Begin=986.778|End=987.608
977-0	SPK7002	undefined	977	695	пиджакпен	пиджакпен	linguistic	_	_	Begin=988.208
977-1	SPK7002	undefined	977	695	кигенде	кигенде	linguistic	_	_	End=988.998
978-0	SPK7002	undefined	978	695	спрятать	спрятать	linguistic	_	_	Begin=988.998
978-1	SPK7002	undefined	978	695	можно	можно	linguistic	_	_	End=989.908
979-0	SPK7001	undefined	979	696	а:	а	linguistic	_	Prolongation=0	Begin=989.598|End=990.468
980-0	SPK7002	undefined	980	697	мынаны	мынаны	linguistic	_	_	Begin=990.408
980-1	SPK7002	undefined	980	697	заправкаға	заправкаға	linguistic	_	_	_
980-2	SPK7002	undefined	980	697	жіберсең	жіберсең	linguistic	_	_	End=991.748
981-0	SPK7002	undefined	981	698	анау	анау	linguistic	_	_	Begin=991.748
981-1	SPK7002	undefined	981	698	көрінбейді	көрінбейді	linguistic	_	_	_
981-2	SPK7002	undefined	981	698	де	де	linguistic	_	_	End=993.068
982-0	SPK7002	undefined	982	698	не	не	linguistic	_	_	Begin=993.068
982-1	SPK7002	undefined	982	698	етіп	етіп	linguistic	_	_	End=993.438
983-0	SPK7002	undefined	983	700	а	а	linguistic	_	_	Begin=993.438
983-1	SPK7002	undefined	983	700	мынау	мынау	linguistic	_	_	End=994.378
984-0	SPK7002	undefined	984	700	бір	бір	linguistic	_	_	Begin=994.378
984-1	SPK7002	undefined	984	700	шеті	шеті	linguistic	_	_	_
984-2	SPK7002	undefined	984	700	бәрібір	бәрібір	linguistic	_	_	_
984-3	SPK7002	undefined	984	700	көрініп	көрініп	linguistic	_	_	_
984-4	SPK7002	undefined	984	700	қалады	қалады	linguistic	_	_	End=995.768
985-0	SPK7002	undefined	985	701	да	да	linguistic	_	_	Begin=995.768|End=996.158
986-0	SPK7001	undefined	986	702	но	но	linguistic	_	_	Begin=995.918|End=996.498
987-0	SPK7002	undefined	987	703	мынау	мынау	linguistic	_	_	Begin=996.358
987-1	SPK7002	undefined	987	703	уже	уже	linguistic	_	_	End=997.048
988-0	SPK7001	undefined	988	704	өзін	өзін	linguistic	_	_	Begin=996.498
988-1	SPK7001	undefined	988	704	кию	кию	linguistic	_	_	_
988-2	SPK7001	undefined	988	704	керек	керек	linguistic	_	_	End=997.288
989-0	SPK7002	undefined	989	705	да	да	linguistic	_	_	Begin=997.048|End=997.698
990-0	SPK7002	undefined	990	706	бұның	бұның	linguistic	_	_	Begin=997.698
990-1	SPK7002	undefined	990	706	өзін	өзін	linguistic	_	_	_
990-2	SPK7002	undefined	990	706	киесің	киесің	linguistic	_	_	End=998.588
991-0	SPK7002	undefined	991	707	или	или	linguistic	_	_	Begin=998.588
991-1	SPK7002	undefined	991	707	бұны	бұны	linguistic	_	_	_
991-2	SPK7002	undefined	991	707	кигенде	кигенде	linguistic	_	_	_
991-3	SPK7002	undefined	991	707	де	де	linguistic	_	_	End=999.558
992-0	SPK7002	undefined	992	707	андай	андай	linguistic	_	_	Begin=999.558|End=999.858
993-0	SPK7002	undefined	993	709	классический	классический	linguistic	_	_	Begin=999.858
993-1	SPK7002	undefined	993	709	костюм	костюм	linguistic	_	_	_
993-2	SPK7002	undefined	993	709	емес	емес	linguistic	_	_	End=1001.448
994-0	SPK7002	undefined	994	710	более	более	linguistic	_	_	Begin=1001.448|End=1001.938
995-0	SPK7002	undefined	995	710	кішкене	кішкене	linguistic	_	_	Begin=1001.938
995-1	SPK7002	undefined	995	710	андай	андай	linguistic	_	_	_
995-2	SPK7002	undefined	995	710	не	не	linguistic	_	_	End=1002.898
996-0	SPK7002	undefined	996	710	ы:	ы	linguistic	_	Prolongation=0	Begin=1002.898|End=1003.498
997-0	SPK7002	undefined	997	711	спортивный	спортивный	linguistic	_	_	Begin=1003.498
997-1	SPK7002	undefined	997	711	емес	емес	linguistic	_	_	_
997-2	SPK7002	undefined	997	711	те	те	linguistic	_	_	End=1004.518
998-0	SPK7002	undefined	998	712	анандай	анандай	linguistic	_	_	Begin=1004.518
998-1	SPK7002	undefined	998	712	түріне	түріне	linguistic	_	_	_
998-2	SPK7002	undefined	998	712	не	не	linguistic	_	_	_
998-3	SPK7002	undefined	998	712	етесің	етесің	linguistic	_	_	End=1005.908
999-0	SPK7001	undefined	999	713	casual	casual	linguistic	_	_	Begin=1005.648|End=1006.308
1000-0	SPK7002	undefined	1000	712	иә	иә	linguistic	_	_	Begin=1006.098|End=1006.268
1001-0	SPK7002	undefined	1001	715	сондайға	сондайға	linguistic	_	_	Begin=1006.268
1001-1	SPK7002	undefined	1001	715	киюге	киюге	linguistic	_	_	_
1001-2	SPK7002	undefined	1001	715	болады	болады	linguistic	_	_	End=1007.518
1002-0	SPK7002	undefined	1002	716	жақсы	жақсы	linguistic	_	_	Begin=1007.518
1002-1	SPK7002	undefined	1002	716	да	да	linguistic	_	_	_
1002-2	SPK7002	undefined	1002	716	мынау	мынау	linguistic	_	_	End=1008.458
1003-0	SPK7002	undefined	1003	717	кішкене	кішкене	linguistic	_	_	Begin=1008.458
1003-1	SPK7002	undefined	1003	717	мынау	мынау	linguistic	_	_	_
1003-2	SPK7002	undefined	1003	717	пиджакты	пиджакты	linguistic	_	_	_
1003-3	SPK7002	undefined	1003	717	мына	мына	linguistic	_	_	_
1003-4	SPK7002	undefined	1003	717	жеріне	жеріне	linguistic	_	_	_
1003-5	SPK7002	undefined	1003	717	кішкене	кішкене	linguistic	_	_	_
1003-6	SPK7002	undefined	1003	717	көрінге	көрінге	linguistic	_	_	_
1003-7	SPK7002	undefined	1003	717	де	де	linguistic	_	_	End=1011.098
1004-0	SPK7002	undefined	1004	717	ол	ол	linguistic	_	_	Begin=1011.098|End=1011.378
1005-0	SPK7002	undefined	1005	719	слишком	слишком	linguistic	_	_	Begin=1011.378
1005-1	SPK7002	undefined	1005	719	ерсі	ерсі	linguistic	_	_	_
1005-2	SPK7002	undefined	1005	719	болмайды	болмайды	linguistic	_	_	End=1012.708
1006-0	SPK7002	undefined	1006	720	в	в	linguistic	_	_	Begin=1013.008
1006-1	SPK7002	undefined	1006	720	порядке	порядке	linguistic	_	_	_
1006-2	SPK7002	undefined	1006	720	вещей	вещей	linguistic	_	_	_
1006-3	SPK7002	undefined	1006	720	болып	болып	linguistic	_	_	_
1006-4	SPK7002	undefined	1006	720	тұрады	тұрады	linguistic	_	_	End=1014.858
1007-0	SPK7002	undefined	1007	721	а	а	linguistic	_	_	Begin=1014.858
1007-1	SPK7002	undefined	1007	721	сенікі	сенікі	linguistic	_	_	_
1007-2	SPK7002	undefined	1007	721	негізі	негізі	linguistic	_	_	_
1007-3	SPK7002	undefined	1007	721	мынандай	мынандай	linguistic	_	_	_
1007-4	SPK7002	undefined	1007	721	еді	еді	linguistic	_	_	_
1007-5	SPK7002	undefined	1007	721	ғой	ғой	linguistic	_	_	End=1016.588
1008-0	SPK7002	undefined	1008	722	міне	міне	linguistic	_	_	Begin=1016.588|End=1017.118
1009-0	SPK7002	undefined	1009	723	оны	оны	linguistic	_	_	Begin=1019.508
1009-1	SPK7002	undefined	1009	723	арқайын	арқайын	linguistic	_	_	End=1020.168
1010-0	SPK7002	Rising	1010	724	видишь?	видишь	linguistic	_	_	Begin=1020.168|End=1020.888
1011-0	SPK7002	undefined	1011	725	жасап	жасап	linguistic	_	_	Begin=1020.888
1011-1	SPK7002	undefined	1011	725	тастауға	тастауға	linguistic	_	_	_
1011-2	SPK7002	undefined	1011	725	болады	болады	linguistic	_	_	End=1022.208
1012-0	SPK7001	undefined	1012	726	о:	о	linguistic	_	Prolongation=0	Begin=1021.698|End=1022.158
1013-0	SPK7001	undefined	1013	726	күшті	күшті	linguistic	_	_	Begin=1022.158|End=1022.598
1014-0	SPK7002	undefined	1014	728	классическиймен	классическиймен	linguistic	_	_	Begin=1022.208
1014-1	SPK7002	undefined	1014	728	кигенде	кигенде	linguistic	_	_	End=1023.688
1015-0	SPK7002	undefined	1015	729	еш	еш	linguistic	_	_	Begin=1023.688
1015-1	SPK7002	undefined	1015	729	жерінен	жерінен	linguistic	_	_	_
1015-2	SPK7002	undefined	1015	729	көрінбейді	көрінбейді	linguistic	_	_	_
1015-3	SPK7002	undefined	1015	729	мынау	мынау	linguistic	_	_	End=1024.578
1016-0	SPK7002	undefined	1016	730	мынауы	мынауы	linguistic	_	_	Begin=1024.578
1016-1	SPK7002	undefined	1016	730	да	да	linguistic	_	_	_
1016-2	SPK7002	undefined	1016	730	кетіп	кетіп	linguistic	_	_	_
1016-3	SPK7002	undefined	1016	730	қалады	қалады	linguistic	_	_	End=1025.398
1017-0	SPK7001	undefined	1017	731	да	да	linguistic	_	_	Begin=1024.648|End=1025.228
1018-0	SPK7002	undefined	1018	730	мынау	мынау	linguistic	_	_	Begin=1025.398
1018-1	SPK7002	undefined	1018	730	да	да	linguistic	_	_	End=1025.798
1019-0	SPK7002	undefined	1019	733	жаңа	жаңа	linguistic	_	_	Begin=1025.798|End=1026.398
1020-0	SPK7002	undefined	1020	733	жеңнің	жеңнің	linguistic	_	_	Begin=1026.398
1020-1	SPK7002	undefined	1020	733	ішіне	ішіне	linguistic	_	_	_
1020-2	SPK7002	undefined	1020	733	кіріп	кіріп	linguistic	_	_	_
1020-3	SPK7002	undefined	1020	733	кетеді	кетеді	linguistic	_	_	_
1020-4	SPK7002	undefined	1020	733	де	де	linguistic	_	_	End=1028.248
1021-0	SPK7001	undefined	1021	734	да	да	linguistic	_	_	Begin=1027.738
1021-1	SPK7001	undefined	1021	734	даже	даже	linguistic	_	_	End=1028.338
1022-0	SPK7001	undefined	1022	734	ы	ы	linguistic	_	_	Begin=1028.338|End=1028.738
1023-0	SPK7001	undefined	1023	734	классика	классика	linguistic	_	_	Begin=1028.738|End=1029.328
1024-0	SPK7001	undefined	1024	734	классический	классический	linguistic	_	_	Begin=1029.328|End=1030.438
1025-0	SPK7001	undefined	1025	734	ы	ы	linguistic	_	_	Begin=1030.678|End=1031.178
1026-0	SPK7001	undefined	1026	734	шалбармен	шалбармен	linguistic	_	_	Begin=1031.178
1026-1	SPK7001	undefined	1026	734	кигенде	кигенде	linguistic	_	_	_
1026-2	SPK7001	undefined	1026	734	де	де	linguistic	_	_	End=1032.088
1027-0	SPK7001	undefined	1027	734	нормально	нормально	linguistic	_	_	Begin=1032.088
1027-1	SPK7001	undefined	1027	734	болып	болып	linguistic	_	_	_
1027-2	SPK7001	undefined	1027	734	тұрады	тұрады	linguistic	_	_	End=1033.078
1028-0	SPK7002	undefined	1028	735	иә	иә	linguistic	_	_	Begin=1032.698|End=1032.948
1029-0	SPK7002	undefined	1029	736	иә	иә	linguistic	_	_	Begin=1032.948|End=1033.358
1030-0	SPK7002	undefined	1030	737	а	а	linguistic	_	_	Begin=1033.608
1030-1	SPK7002	undefined	1030	737	мынау	мынау	linguistic	_	_	End=1034.398
1031-0	SPK7002	undefined	1031	737	именно	именно	linguistic	_	_	Begin=1034.398
1031-1	SPK7002	undefined	1031	737	мынандай	мынандай	linguistic	_	_	_
1031-2	SPK7002	undefined	1031	737	не	не	linguistic	_	_	_
1031-3	SPK7002	undefined	1031	737	болып	болып	linguistic	_	_	_
1031-4	SPK7002	undefined	1031	737	тұр	тұр	linguistic	_	_	End=1035.878
1032-0	SPK7002	undefined	1032	738	мынаның	мынаның	linguistic	_	_	Begin=1037.628
1032-1	SPK7002	undefined	1032	738	ішіне	ішіне	linguistic	_	_	End=1038.378
1033-0	SPK7002	undefined	1033	738	мынандай	мынандай	linguistic	_	_	Begin=1038.378
1033-1	SPK7002	undefined	1033	738	нелер	нелер	linguistic	_	_	_
1033-2	SPK7002	undefined	1033	738	керек	керек	linguistic	_	_	_
1033-3	SPK7002	undefined	1033	738	шығар	шығар	linguistic	_	_	_
1033-4	SPK7002	undefined	1033	738	саған	саған	linguistic	_	_	End=1039.848
1034-0	SPK7001	Rising	1034	739	майка	майка	linguistic	_	_	Begin=1042.208
1034-1	SPK7001	Rising	1034	739	ма	ма	linguistic	_	_	End=1042.898
1035-0	SPK7001	undefined	1035	740	бар	бар	linguistic	_	_	Begin=1043.908
1035-1	SPK7001	undefined	1035	740	ғой	ғой	linguistic	_	_	End=1044.688
1036-0	SPK7001	undefined	1036	740	ақ	ақ	linguistic	_	_	Begin=1044.808
1036-1	SPK7001	undefined	1036	740	майка	майка	linguistic	_	_	_
1036-2	SPK7001	undefined	1036	740	бар	бар	linguistic	_	_	_
1036-3	SPK7001	undefined	1036	740	менде	менде	linguistic	_	_	End=1045.898
1037-0	SPK7002	Rising	1037	741	мына	мына	linguistic	_	_	Begin=1047.498
1037-1	SPK7002	Rising	1037	741	жаңағы	жаңағы	linguistic	_	_	_
1037-2	SPK7002	Rising	1037	741	кімнің	кімнің	linguistic	_	_	_
1037-3	SPK7002	Rising	1037	741	киіп	киіп	linguistic	_	_	_
1037-4	SPK7002	Rising	1037	741	жүргенін	жүргенін	linguistic	_	_	_
1037-5	SPK7002	Rising	1037	741	көрдің	көрдің	linguistic	_	_	_
1037-6	SPK7002	Rising	1037	741	бе?	бе	linguistic	_	_	End=1049.228
1038-0	SPK7002	undefined	1038	741	анандай	анандай	linguistic	_	_	Begin=1049.228|End=1049.578
1039-0	SPK7002	undefined	1039	742	жазу	жазу	linguistic	_	_	Begin=1049.578|End=1049.948
1040-0	SPK7002	undefined	1040	742	жазу	жазу	linguistic	_	_	Begin=1049.948|End=1050.308
1041-0	SPK7002	undefined	1041	742	жазу	жазу	linguistic	_	_	Begin=1050.308|End=1050.688
1042-0	SPK7002	undefined	1042	742	дегенді	дегенді	linguistic	_	_	Begin=1050.688
1042-1	SPK7002	undefined	1042	742	көрсеттім	көрсеттім	linguistic	_	_	_
1042-2	SPK7002	undefined	1042	742	ғой	ғой	linguistic	_	_	End=1051.478
1043-0	SPK7002	undefined	1043	742	мынандай	мынандай	linguistic	_	_	Begin=1051.478
1043-1	SPK7002	undefined	1043	742	деп	деп	linguistic	_	_	End=1052.238
1044-0	SPK7001	undefined	1044	743	иә	иә	linguistic	_	_	Begin=1051.678
1044-1	SPK7001	undefined	1044	743	иә	иә	linguistic	_	_	End=1052.378
1045-0	SPK7002	undefined	1045	744	ол	ол	linguistic	_	_	Begin=1052.398
1045-1	SPK7002	undefined	1045	744	ана	ана	linguistic	_	_	End=1053.208
1046-0	SPK7002	undefined	1046	744	мына	мына	linguistic	_	_	Begin=1053.208
1046-1	SPK7002	undefined	1046	744	ашып	ашып	linguistic	_	_	_
1046-2	SPK7002	undefined	1046	744	киіп	киіп	linguistic	_	_	_
1046-3	SPK7002	undefined	1046	744	жүр	жүр	linguistic	_	_	End=1054.268
1047-0	SPK7002	undefined	1047	744	астына	астына	linguistic	_	_	Begin=1054.268|End=1054.748
1048-0	SPK7002	undefined	1048	745	анандай	анандай	linguistic	_	_	Begin=1054.748
1048-1	SPK7002	undefined	1048	745	майка	майка	linguistic	_	_	_
1048-2	SPK7002	undefined	1048	745	киіп	киіп	linguistic	_	_	_
1048-3	SPK7002	undefined	1048	745	жүр	жүр	linguistic	_	_	_
1048-4	SPK7002	undefined	1048	745	да	да	linguistic	_	_	End=1056.118
1049-0	SPK7001	undefined	1049	746	а:	а	linguistic	_	Prolongation=0	Begin=1055.308|End=1057.208
1050-0	SPK7002	Rising	1050	747	көрдің?	көрдің	linguistic	_	_	Begin=1056.118|End=1056.748
1051-0	SPK7002	undefined	1051	748	ол	ол	linguistic	_	_	Begin=1056.748
1051-1	SPK7002	undefined	1051	748	как	как	linguistic	_	_	_
1051-2	SPK7002	undefined	1051	748	анандай	анандай	linguistic	_	_	End=1057.948
1052-0	SPK7001	undefined	1052	749	не	не	linguistic	_	_	Begin=1058.228
1052-1	SPK7001	undefined	1052	749	как	как	linguistic	_	_	_
1052-2	SPK7001	undefined	1052	749	рубашка	рубашка	linguistic	_	_	End=1059.308
1053-0	SPK7002	undefined	1053	750	иә	иә	linguistic	_	_	Begin=1059.105|End=1059.698
1054-0	SPK7001	undefined	1054	751	а	а	linguistic	_	_	Begin=1059.308
1054-1	SPK7001	undefined	1054	751	как	как	linguistic	_	_	_
1054-2	SPK7001	undefined	1054	751	кофта	кофта	linguistic	_	_	End=1060.138
1055-0	SPK7002	undefined	1055	752	да	да	linguistic	_	_	Begin=1060.266|End=1060.494
1056-0	SPK7002	undefined	1056	753	сол	сол	linguistic	_	_	Begin=1060.494
1056-1	SPK7002	undefined	1056	753	кофта	кофта	linguistic	_	_	_
1056-2	SPK7002	undefined	1056	753	ма	ма	linguistic	_	_	End=1061.215
1057-0	SPK7002	undefined	1057	754	ана	ана	linguistic	_	_	Begin=1061.215
1057-1	SPK7002	undefined	1057	754	курточка	курточка	linguistic	_	_	_
1057-2	SPK7002	undefined	1057	754	ма	ма	linguistic	_	_	End=1062.257
1058-0	SPK7002	undefined	1058	755	пиджак	пиджак	linguistic	_	_	Begin=1062.257
1058-1	SPK7002	undefined	1058	755	па	па	linguistic	_	_	End=1062.85
1059-0	SPK7002	undefined	1059	756	сондай	сондай	linguistic	_	_	Begin=1062.85
1059-1	SPK7002	undefined	1059	756	и:	и	linguistic	_	Prolongation=0	End=1063.85
1060-0	SPK7002	undefined	1060	756	ретінде	ретінде	linguistic	_	_	Begin=1063.85
1060-1	SPK7002	undefined	1060	756	киіп	киіп	linguistic	_	_	_
1060-2	SPK7002	undefined	1060	756	жүр	жүр	linguistic	_	_	_
1060-3	SPK7002	undefined	1060	756	да	да	linguistic	_	_	End=1064.706
1061-0	SPK7002	undefined	1061	756	ол	ол	linguistic	_	_	Begin=1064.706|End=1064.927
1062-0	SPK7002	undefined	1062	757	көп	көп	linguistic	_	_	Begin=1066.206
1062-1	SPK7002	undefined	1062	757	жерде	жерде	linguistic	_	_	End=1066.613
1063-0	SPK7002	undefined	1063	757	анандай	анандай	linguistic	_	_	Begin=1066.613|End=1066.961
1064-0	SPK7002	undefined	1064	759	онікі	онікі	linguistic	_	_	Begin=1066.961
1064-1	SPK7002	undefined	1064	759	мынандай	мынандай	linguistic	_	_	End=1067.927
1065-0	SPK7002	undefined	1065	759	не	не	linguistic	_	_	Begin=1067.927|End=1068.249
1066-0	SPK7002	undefined	1066	761	астына	астына	linguistic	_	_	Begin=1068.249
1066-1	SPK7002	undefined	1066	761	лосины	лосины	linguistic	_	_	_
1066-2	SPK7002	undefined	1066	761	киген	киген	linguistic	_	_	_
1066-3	SPK7002	undefined	1066	761	де	де	linguistic	_	_	End=1069.359
1067-0	SPK7002	undefined	1067	761	футболочка	футболочка	linguistic	_	_	Begin=1069.359
1067-1	SPK7002	undefined	1067	761	мен	мен	linguistic	_	_	End=1070.554
1068-0	SPK7002	undefined	1068	762	үстіне	үстіне	linguistic	_	_	Begin=1070.554
1068-1	SPK7002	undefined	1068	762	анандай	анандай	linguistic	_	_	_
1068-2	SPK7002	undefined	1068	762	не	не	linguistic	_	_	_
1068-3	SPK7002	undefined	1068	762	етіп	етіп	linguistic	_	_	_
1068-4	SPK7002	undefined	1068	762	киіп	киіп	linguistic	_	_	_
1068-5	SPK7002	undefined	1068	762	алған	алған	linguistic	_	_	_
1068-6	SPK7002	undefined	1068	762	да	да	linguistic	_	_	End=1072.266
1069-0	SPK7002	undefined	1069	763	сосын	сосын	linguistic	_	_	Begin=1073.596
1069-1	SPK7002	undefined	1069	763	онікі	онікі	linguistic	_	_	End=1074.545
1070-0	SPK7002	undefined	1070	763	ана	ана	linguistic	_	_	Begin=1074.545|End=1074.986
1071-0	SPK7002	undefined	1071	763	ақ	ақ	linguistic	_	_	Begin=1074.986
1071-1	SPK7002	undefined	1071	763	қара	қара	linguistic	_	_	_
1071-2	SPK7002	undefined	1071	763	болғасын	болғасын	linguistic	_	_	End=1076.147
1072-0	SPK7002	undefined	1072	764	ол	ол	linguistic	_	_	Begin=1076.3|End=1076.961
1073-0	SPK7002	undefined	1073	764	больше	больше	linguistic	_	_	Begin=1076.961|End=1077.435
1074-0	SPK7002	undefined	1074	764	не	не	linguistic	_	_	Begin=1077.435
1074-1	SPK7002	undefined	1074	764	как	как	linguistic	_	_	_
1074-2	SPK7002	undefined	1074	764	светлое	светлое	linguistic	_	_	End=1078.545
1075-0	SPK7002	undefined	1075	765	даже	даже	linguistic	_	_	Begin=1078.689|End=1079.122
1076-0	SPK7002	undefined	1076	765	к	к	linguistic	_	_	Begin=1079.122
1076-1	SPK7002	undefined	1076	765	темному	темному	linguistic	_	_	_
1076-2	SPK7002	undefined	1076	765	ближе	ближе	linguistic	_	_	_
1076-3	SPK7002	undefined	1076	765	идет	идет	linguistic	_	_	_
1076-4	SPK7002	undefined	1076	765	да	да	linguistic	_	_	End=1080.63
1077-0	SPK7002	undefined	1077	766	сосын	сосын	linguistic	_	_	Begin=1080.63
1077-1	SPK7002	undefined	1077	766	любой	любой	linguistic	_	_	_
1077-2	SPK7002	undefined	1077	766	цвет	цвет	linguistic	_	_	_
1077-3	SPK7002	undefined	1077	766	футболка	футболка	linguistic	_	_	_
1077-4	SPK7002	undefined	1077	766	кигенге	кигенге	linguistic	_	_	End=1082.147
